id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,location
5086211,Luxury Downtown 6th St. Condo,26268925,Cristina,,78703,30.274902133112274,-97.7620223266821,Entire home/apt,168,1,32,2015-11-02,3.89,1,321,POINT(-97.7620223266821 30.274902133112274)
5380988,1 BR Apt in Heart of Austin,14004684,Daniel,,78703,30.28114664750949,-97.75970720570658,Entire home/apt,120,2,13,2015-10-04,1.73,1,219,POINT(-97.75970720570658 30.28114664750949)
2465088,2BR/2BA Downtown West Austin,4641823,Erica,,78703,30.27625475349622,-97.75519044887989,Entire home/apt,330,2,9,2015-06-26,0.44,7,347,POINT(-97.75519044887989 30.27625475349622)
8580840,Quiet apartment in central Austin,4159791,Adrian,,78703,30.27924026843838,-97.75258571710737,Entire home/apt,199,1,2,2015-10-25,1.76,1,365,POINT(-97.75258571710737 30.27924026843838)
4199426,Walk to ACL,4933753,Jeremy,,78703,30.28364855393874,-97.75846980721275,Entire home/apt,500,1,0,,,1,365,POINT(-97.75846980721275 30.28364855393874)
9066224,Vintage Charm: Walk Everywhere,39458,Billy,,78703,30.27409375790221,-97.75475677189651,Entire home/apt,55,3,0,,,1,27,POINT(-97.75475677189651 30.27409375790221)
428255,Serene in the heart of Clarksville,2128991,Jane,,78703,30.280862948002177,-97.75922228130484,Entire home/apt,85,2,3,2015-10-12,1.88,1,154,POINT(-97.75922228130484 30.280862948002177)
8783803,Classic Austin West of Downtown,1710302,Lindsay,,78703,30.27873234613991,-97.75852171167634,Entire home/apt,125,1,1,2015-10-19,1,3,357,POINT(-97.75852171167634 30.27873234613991)
4622156,1BR/1BA Furnished Condo - DT Austin,23938358,Joa,,78703,30.269456643290464,-97.75486327090648,Entire home/apt,195,3,18,2015-11-03,2.16,1,353,POINT(-97.75486327090648 30.269456643290464)
8241511,Downtown/Clarksville - great Condo,5099885,Greg,,78703,30.27504565371382,-97.76225509733922,Entire home/apt,279,2,1,2015-10-05,0.88,1,36,POINT(-97.76225509733922 30.27504565371382)
7635486,Central Modern,8342907,Mary Helen,,78703,30.29505031516166,-97.77702002498864,Entire home/apt,900,1,0,,,1,308,POINT(-97.77702002498864 30.29505031516166)
5106713,"Room in a clean, new home!",11981261,,,78717,30.490168495179102,-97.78836328004394,Private room,70,1,0,,,1,90,POINT(-97.78836328004394 30.490168495179102)
6481642,ACL-Exec. Suite in N.Ctrl.Austin or,6263811,Sam,,78717,30.498828125182147,-97.77665364766322,Private room,89,2,0,,,1,364,POINT(-97.77665364766322 30.498828125182147)
5879880,The Ranch Apartment,14446217,,,78717,30.482020595096053,-97.76457847434435,Private room,39,1,10,2015-10-26,1.79,1,364,POINT(-97.76457847434435 30.482020595096053)
9158427,Cozy Room with Easy City Access,16324121,Valerie,,78749,30.215344508829237,-97.83204612281388,Private room,30,1,0,,,2,312,POINT(-97.83204612281388 30.215344508829237)
2499077,Nice apartments 5-10 min. from DT.,12790986,Jake,,78749,30.23465000410745,-97.84018529204081,Private room,150,1,0,,,1,365,POINT(-97.84018529204081 30.23465000410745)
5871963,South Austin Home Near Downtown,20993943,Bruce,,78749,30.202928015368553,-97.85243690098913,Private room,49,2,14,2015-10-25,2.50,1,363,POINT(-97.85243690098913 30.202928015368553)
8673871,Cozy room in South Austin,12403598,Daniel,,78749,30.21891085244064,-97.87669411842377,Private room,99,1,0,,,1,365,POINT(-97.87669411842377 30.21891085244064)
942643,Room - SW Austin - 10 min to SXSW,2292484,Paul,,78749,30.224386531380592,-97.8772999687036,Private room,175,4,0,,,1,365,POINT(-97.8772999687036 30.224386531380592)
8902431,Comfortable 2 Bd close to downtown.,46566416,Araceli,,78749,30.225896848469425,-97.8235410800557,Entire home/apt,190,1,0,,,1,1,POINT(-97.8235410800557 30.225896848469425)
348771,Beautiful Home Away From Home,1767284,William,,78749,30.216135850028724,-97.88686627731609,Private room,250,1,0,,,1,365,POINT(-97.88686627731609 30.216135850028724)
4500384,Cozy 1 bedroom apartment,9168760,Dinka,,78749,30.22805091972257,-97.82833784583195,Entire home/apt,75,1,0,,,1,342,POINT(-97.82833784583195 30.22805091972257)
1538190,Austin City Limits (ACL) 4 people,8201331,Andrew,,78749,30.23167116924556,-97.8326741316738,Shared room,350,3,0,,,1,365,POINT(-97.8326741316738 30.23167116924556)
4098667,3BR/2.5BA Modern & Vibrant Austin,4641823,Erica,,78749,30.20959819306004,-97.88835776727862,Entire home/apt,350,2,0,,,7,0,POINT(-97.88835776727862 30.20959819306004)
5637867,Cozy Private Room in SW Austin,29218553,Astrum,,78749,30.20751295258174,-97.85718254779562,Private room,45,1,13,2015-10-12,2.93,1,322,POINT(-97.85718254779562 30.20751295258174)
668067,Great Home+Car! Yours for Formula 1,1767960,Maria,,78749,30.21169012201823,-97.88843706854185,Entire home/apt,750,3,0,,,1,365,POINT(-97.88843706854185 30.21169012201823)
6953416,4BR/3BA Circle C House,31148752,Bo,,78749,30.204963732440078,-97.88319553992328,Entire home/apt,959,2,0,,,2,350,POINT(-97.88319553992328 30.204963732440078)
8986977,Easy access to Austin Living,38364237,Susie,,78749,30.19545003933301,-97.85883060315773,Private room,35,2,0,,,1,352,POINT(-97.85883060315773 30.19545003933301)
965572,"SXSW / ACL - Big house w/Pool, more",5255496,Craig,,78749,30.226525570649105,-97.86882300041744,Private room,250,4,0,,,1,365,POINT(-97.86882300041744 30.226525570649105)
5549898,Mid Century Oasis!,24710346,Patrick,,78749,30.228730547640104,-97.86022206479413,Private room,49,2,0,,,1,0,POINT(-97.86022206479413 30.228730547640104)
690581,Beautiful South Austin Home for F1!,3528446,Stephanie,,78749,30.206124034330816,-97.84192021172089,Entire home/apt,650,3,0,,,2,365,POINT(-97.84192021172089 30.206124034330816)
1732633,Quiet home - S. Austin (2-4 guests),9128496,Joel,,78749,30.200251208475716,-97.84711046223772,Private room,250,1,0,,,1,365,POINT(-97.84711046223772 30.200251208475716)
720616,Beautiful house with pool,3719930,Gabrielle,,78749,30.224743894879744,-97.86019695166281,Entire home/apt,435,2,36,2015-07-23,1.13,1,364,POINT(-97.86019695166281 30.224743894879744)
1777579,Updated SW Austin home - F1 rental,9332565,Gloria,,78749,30.22621607627058,-97.84336912113164,Entire home/apt,1200,1,0,,,1,365,POINT(-97.84336912113164 30.22621607627058)
4218221,Entire apt for Formula 1 weekend!,21893262,Madison,,78749,30.230812557146056,-97.83433930230355,Entire home/apt,400,2,0,,,1,365,POINT(-97.83433930230355 30.230812557146056)
2473841,Artistic Suite: Light and Inviting!,12620305,Shelley,,78749,30.219214629254054,-97.85596429706752,Private room,650,2,0,,,2,365,POINT(-97.85596429706752 30.219214629254054)
541814,Private room in cozy home-SW Austin,1912186,Sajni,,78749,30.220615306815798,-97.85833373570415,Private room,69,2,25,2015-10-18,0.77,1,364,POINT(-97.85833373570415 30.220615306815798)
7875556,Full house 10 minutes to downtown!!,6723835,Justin,,78749,30.2101609824739,-97.8355189884709,Entire home/apt,250,3,0,,,1,363,POINT(-97.8355189884709 30.2101609824739)
2478741,Artistic Whimsical Room for 2 SXSW!,12620305,Shelley,,78749,30.21911293962382,-97.85807994879282,Private room,450,2,0,,,2,365,POINT(-97.85807994879282 30.21911293962382)
8456767,2nd ACL WKND or F-1- SW Garden Home,32438820,Melissa,,78749,30.225563612633678,-97.83892136164866,Entire home/apt,325,3,0,,,1,31,POINT(-97.83892136164866 30.225563612633678)
8063156,South Austin House/Sobro Neighbood,4508373,Sam,,78749,30.20595369599145,-97.84101738263601,Entire home/apt,200,4,0,,,1,53,POINT(-97.84101738263601 30.20595369599145)
5145126,Modern S. Austin home for SXSW,26600029,,,78749,30.22089003797732,-97.86012933561044,Entire home/apt,250,1,0,,,1,262,POINT(-97.86012933561044 30.22089003797732)
964420,Exp SXSW in South Austin 2br/ 2ba,5257304,Lauren,,78749,30.214264478045454,-97.84239493689606,Entire home/apt,210,2,0,,,1,364,POINT(-97.84239493689606 30.214264478045454)
3353881,Awesome 3/2 House with chickens!,16923198,Brooke,,78749,30.207148258699142,-97.85004722872183,Entire home/apt,199,2,8,2015-10-18,0.55,1,358,POINT(-97.85004722872183 30.207148258699142)
1356073,Stylish Shabby Chic Home in SW,7360979,Erin,,78749,30.208914389985342,-97.85089350123239,Entire home/apt,600,2,0,,,1,365,POINT(-97.85089350123239 30.208914389985342)
5047878,SXSW - Just 12 Miles From Downtown,25721187,Eric,,78749,30.209066478160423,-97.88480023590905,Entire home/apt,545,1,0,,,1,14,POINT(-97.88480023590905 30.209066478160423)
8526072,Large clean apt,22131445,Eva,,78749,30.230996515582497,-97.83427921269906,Private room,165,1,0,,,1,365,POINT(-97.83427921269906 30.230996515582497)
135178,Charming Home in Austin- Sleeps 4,197511,Christie,,78749,30.201804472684593,-97.84863097893994,Private room,200,1,2,2015-09-06,0.06,1,365,POINT(-97.84863097893994 30.201804472684593)
963776,Welcome to your SXSW Cottage~ENJOY~,5241182,Lesa,,78749,30.218526598417633,-97.83150251537036,Entire home/apt,175,1,0,,,1,365,POINT(-97.83150251537036 30.218526598417633)
979747,Family Friendly Near Downtown,2839901,Linda,,78749,30.230536697965512,-97.85175323523022,Private room,50,2,22,2015-11-03,0.73,2,364,POINT(-97.85175323523022 30.230536697965512)
4847415,"Sunny, charming 1 BD, 10 min to ATX",24941801,Melissa,,78749,30.230418038502254,-97.83435178907942,Entire home/apt,89,2,11,2015-10-13,1.05,1,259,POINT(-97.83435178907942 30.230418038502254)
7806963,the guest room in 2 BD 2BA apt,7851323,Tamal,,78749,30.23245591347928,-97.8327263468202,Private room,40,1,1,2015-11-06,1,1,335,POINT(-97.8327263468202 30.23245591347928)
5317194,South Austin (Musician/Tech/Forest),6182560,Ryan,,78749,30.214674054502364,-97.83023141961849,Private room,100,2,1,2015-03-23,0.13,1,244,POINT(-97.83023141961849 30.214674054502364)
1975344,Charming Home Southwest Austin,10197248,,,78749,30.21208346109505,-97.87111538654547,Entire home/apt,149,2,32,2015-10-27,1.59,1,330,POINT(-97.87111538654547 30.21208346109505)
8312559,Private Place! 10min From Downtown!,6723835,,,78749,30.20987830622263,-97.83578824256688,Entire home/apt,80,30,12,2015-11-02,6.67,1,210,POINT(-97.83578824256688 30.20987830622263)
8908560,Beautiful room in south Austin,961119,Tanya,,78749,30.222036326799397,-97.85584150087068,Private room,350,1,0,,,1,0,POINT(-97.85584150087068 30.222036326799397)
5327063,"Reduced!SXSW-Spacious 4BR, SWAustin",4045426,Selina,,78749,30.204134276962534,-97.8469545281194,Entire home/apt,399,1,0,,,1,215,POINT(-97.8469545281194 30.204134276962534)
5759626,Private room in South Austin,439018,Aakash,,78749,30.231737880028756,-97.83299510353591,Private room,35,1,2,2015-05-23,0.27,1,364,POINT(-97.83299510353591 30.231737880028756)
577473,Austin House for special events,2839901,Linda,,78749,30.228892374345758,-97.85097741155383,Private room,50,2,12,2015-08-10,0.42,2,365,POINT(-97.85097741155383 30.228892374345758)
7787435,South Austin! 10min from downtown!,6723835,Justin,,78749,30.20827908309672,-97.83667277962189,Private room,65,1,28,2015-11-06,9.77,1,300,POINT(-97.83667277962189 30.20827908309672)
5592178,Guest Bedroom - Renting for SXSW,26432607,Rae,,78749,30.23022432370606,-97.83791744906914,Private room,100,2,0,,,1,365,POINT(-97.83791744906914 30.23022432370606)
3003761,Charming 1 bdrm with private bath,9229826,,,78749,30.181581499843205,-97.85427265103384,Private room,125,1,0,,,1,365,POINT(-97.85427265103384 30.181581499843205)
2384673,Private room in cute S Austin home,7502396,Ashleigh,,78749,30.2082211783934,-97.84475374884934,Private room,50,1,1,2015-03-21,0.13,1,365,POINT(-97.84475374884934 30.2082211783934)
8086913,Art-filled home 15 min to Zilker,5132984,April,,78749,30.225128406113786,-97.8795807030997,Entire home/apt,289,1,0,,,1,46,POINT(-97.8795807030997 30.225128406113786)
883877,My home,387130,Rick,,78749,30.207279077898306,-97.85700202732981,Private room,70,1,3,2015-03-22,0.09,1,365,POINT(-97.85700202732981 30.207279077898306)
1954814,Creative & Chill House with a Room,10085865,Felicia,,78749,30.21248859932343,-97.8505935272581,Private room,55,7,7,2015-11-01,0.35,1,313,POINT(-97.8505935272581 30.21248859932343)
882663,Awesome location for SXSW!!,412855,Robin,,78749,30.223522684236713,-97.86305943783998,Entire home/apt,500,2,0,,,1,365,POINT(-97.86305943783998 30.223522684236713)
4756166,"Comfy, Clean, South Austin!",24543137,Laurie,,78749,30.202502307350937,-97.84028003349047,Entire home/apt,250,2,6,2015-10-18,0.88,1,347,POINT(-97.84028003349047 30.202502307350937)
5497500,Condo - Master Bedroom *SXSW*,28512505,Mark,,78749,30.225850896849256,-97.83850392754933,Private room,150,1,0,,,1,226,POINT(-97.83850392754933 30.225850896849256)
8735006,Party and get your tranquility,45828946,Pete,,78749,30.22582730267232,-97.82343608012553,Shared room,100,1,0,,,1,365,POINT(-97.82343608012553 30.22582730267232)
8932676,Beautiful apartment available,46704311,Koren,,78749,30.229327687292034,-97.83545079196958,Entire home/apt,150,1,0,,,1,180,POINT(-97.83545079196958 30.229327687292034)
5830065,Unused Spare BedRoom,30261847,Joe,,78749,30.2287336909558,-97.82786354690053,Private room,75,1,0,,,1,365,POINT(-97.82786354690053 30.2287336909558)
964329,"SXSW / ACL - Big house w/Pool, more",1729868,Craig,,78749,30.22749141726903,-97.86861010835345,Private room,250,4,0,,,1,365,POINT(-97.86861010835345 30.22749141726903)
78404,SXSW- GREAT ROOM W PRIV. BATH!!,421032,Brian,,78749,30.205067649445844,-97.84913745193548,Private room,125,1,0,,,1,365,POINT(-97.84913745193548 30.205067649445844)
7074207,Private room + bath in SoBro area!,30078068,Anna,,78749,30.207339551896357,-97.8406715395384,Private room,56,1,6,2015-11-02,4.09,2,310,POINT(-97.8406715395384 30.207339551896357)
7678822,Mins from downtown for ACL Fest!,40323907,Katie,,78749,30.20706788635423,-97.85639000654447,Entire home/apt,225,1,1,2015-10-05,0.88,1,70,POINT(-97.85639000654447 30.20706788635423)
8150068,Sweet 2/2 house for weekends/fests!,30078068,Anna,,78749,30.20489662581002,-97.83953070705377,Entire home/apt,250,2,0,,,2,67,POINT(-97.83953070705377 30.20489662581002)
5253410,Comfort retreat in elegant home,27192462,Alice,,78749,30.20421168780228,-97.85878664620505,Private room,50,1,2,2015-10-18,0.23,1,355,POINT(-97.85878664620505 30.20421168780228)
1712329,Cozy Apartment on S. Mopac Expy,9031314,Dylan,,78749,30.231272886948055,-97.8236423463184,Entire home/apt,300,1,0,,,1,365,POINT(-97.8236423463184 30.231272886948055)
4104747,Warm Open Space in South Austin,1450294,Ryan,,78749,30.211283915799516,-97.84565417997457,Entire home/apt,170,2,1,2015-03-22,0.13,1,353,POINT(-97.84565417997457 30.211283915799516)
2361530,3 bedroom Austin House,12060497,Allison,,78749,30.205659044026692,-97.83985189412614,Entire home/apt,750,1,0,,,1,365,POINT(-97.83985189412614 30.205659044026692)
4751960,Great 1/1 available for SXSW!,13425205,Dana,,78749,30.22716005257093,-97.8264261650601,Entire home/apt,325,2,1,2015-03-18,0.13,1,311,POINT(-97.8264261650601 30.22716005257093)
6291810,Perfect weekend getaway. G,32713240,Bryan,,78749,30.226491096725233,-97.87056240819653,Entire home/apt,550,3,8,2015-10-20,2.47,1,161,POINT(-97.87056240819653 30.226491096725233)
6292365,Room for rent in co op.,32718181,Taylor,,78702,30.270538064285716,-97.72419036672517,Private room,28,2,4,2015-09-01,0.70,1,0,POINT(-97.72419036672517 30.270538064285716)
5272117,UPSCALE DOWNTOWN,27292129,Ricky,,78702,30.27294382722451,-97.73010868364024,Private room,400,1,0,,,2,365,POINT(-97.73010868364024 30.27294382722451)
5305362,Private Room on Eastside w/HUGE bed,26703968,Sarah,,78702,30.261990513741672,-97.71980884795552,Private room,125,3,0,,,2,362,POINT(-97.71980884795552 30.261990513741672)
5245,"Green, colorful, clean & cozy home",2466,Paddy,,78702,30.275773562681064,-97.71379268080736,Private room,100,2,6,2015-03-15,0.07,2,309,POINT(-97.71379268080736 30.275773562681064)
942357,Hip East Austin 'Hood RV Living!,1246229,Elizabeth,,78702,30.25416583960339,-97.72612202068956,Private room,65,1,4,2015-05-19,0.12,6,361,POINT(-97.72612202068956 30.25416583960339)
6516005,"""G's"" Eastside Homeaway",24207412,Glenda,,78702,30.270198532204642,-97.7283883907463,Private room,120,2,0,,,2,365,POINT(-97.7283883907463 30.270198532204642)
2515481,Quiet Chic -- Downtown ATX!,10351015,Julia,,78702,30.259960875892805,-97.73227140288543,Private room,79,1,68,2015-11-05,3.38,9,322,POINT(-97.73227140288543 30.259960875892805)
5434388,Wonderful Downtown ATX Room!,10351015,Julia,,78702,30.257740135018906,-97.72555110049575,Private room,69,1,40,2015-11-06,5.63,9,341,POINT(-97.72555110049575 30.257740135018906)
1905791,cozy house-retro room,8142606,Martha Elena,,78702,30.265633228060434,-97.71955045998222,Private room,85,1,1,2015-10-12,1,3,365,POINT(-97.71955045998222 30.265633228060434)
5632244,Spacious 1 BD in Modern Home,29191899,Hayley,,78702,30.253091586217323,-97.72899463692144,Private room,165,1,5,2015-10-26,0.64,1,358,POINT(-97.72899463692144 30.253091586217323)
5305554,"""Customizable"" Eastside Private Rm",26703968,Sarah,,78702,30.2625629172404,-97.72024739126843,Private room,100,3,0,,,2,362,POINT(-97.72024739126843 30.2625629172404)
6561810,Cozy 2 bedroomFLOOD VICTIMS HOUSING,1329605,Hilary,,78702,30.27593746070385,-97.72037276720836,Private room,150,1,0,,,1,365,POINT(-97.72037276720836 30.27593746070385)
1221209,Small Bedroom -East Downtown Austin,5438095,Mathew,,78702,30.260873647786788,-97.70686478825435,Private room,40,1,21,2015-11-01,0.83,2,293,POINT(-97.70686478825435 30.260873647786788)
4493865,Cute Travel Trailer in East Austin,23310003,Finegan,,78702,30.266714676224403,-97.71090957127083,Private room,65,1,40,2015-11-06,3.96,1,322,POINT(-97.71090957127083 30.266714676224403)
2546429,Private room available for SXSW!,12882500,Jennifer,,78702,30.27947140043687,-97.72032485844595,Private room,100,1,0,,,1,365,POINT(-97.72032485844595 30.27947140043687)
5424819,Your DOWNTOWN Relaxation Oasis,3578548,Simran Raj,,78702,30.269254545492018,-97.71696973606096,Private room,75,1,25,2015-11-05,3.15,3,364,POINT(-97.71696973606096 30.269254545492018)
4605668,Private Bedroom w/Ensuite Bathroom!,23358388,Brent,,78702,30.257630127944807,-97.72601457747722,Private room,79,1,37,2015-10-14,3.24,2,336,POINT(-97.72601457747722 30.257630127944807)
4228274,Cute Downtown Eastside,21945031,Christine,,78702,30.27538461626702,-97.72406262719824,Private room,53,1,11,2015-10-11,1.25,1,86,POINT(-97.72406262719824 30.27538461626702)
3293477,Private East Side Room,10527031,Emilie,,78702,30.276275217252667,-97.7260404596582,Private room,60,1,20,2015-10-26,1.26,1,365,POINT(-97.7260404596582 30.276275217252667)
5406766,Contemporary East Side Duplex,27859904,Jason,,78702,30.273406494820787,-97.70558501646006,Private room,82,2,20,2015-11-06,2.45,1,351,POINT(-97.70558501646006 30.273406494820787)
6691716,Retreat to East Austin,1872102,Joseph,,78702,30.25454490752577,-97.71825603653232,Private room,85,1,5,2015-11-02,2.00,2,305,POINT(-97.71825603653232 30.25454490752577)
723029,3/2 home: Great location for SXSW!,3734315,Brent,,78702,30.261330707003594,-97.71790097033131,Entire home/apt,449,4,2,2015-03-23,0.15,1,365,POINT(-97.71790097033131 30.261330707003594)
6198247,Relaxed East Side Austin Home,7131064,Luis,,78702,30.26441449749378,-97.71787248699971,Private room,75,1,2,2015-07-05,0.37,1,365,POINT(-97.71787248699971 30.26441449749378)
9213634,Newly Remodeled East Downtown Home,126312,Scott And Liya,,78702,30.26712164607051,-97.70949673669105,Private room,80,1,0,,,1,160,POINT(-97.70949673669105 30.26712164607051)
2502263,Peaceful CHIC Downtown ATX!,10351015,Julia,,78702,30.259129730231166,-97.73031832076151,Private room,79,1,90,2015-10-27,4.43,9,311,POINT(-97.73031832076151 30.259129730231166)
259845,East Side Brand new! Close UT-DownT,1143953,Linda And Lia,,78702,30.27187850948873,-97.71706011464458,Private room,95,2,21,2015-09-06,0.47,2,295,POINT(-97.71706011464458 30.27187850948873)
6750381,"HIP East-Side Sand Suite, Priv Bath",11744806,Larissa,,78702,30.26008542137045,-97.70890261842005,Private room,89,1,9,2015-09-07,1.84,8,363,POINT(-97.70890261842005 30.26008542137045)
2354569,Healing Haven In East Austin,643086,Erica,,78702,30.256055049685607,-97.70041078974701,Private room,100,1,2,2015-10-20,0.65,1,365,POINT(-97.70041078974701 30.256055049685607)
4670487,New 3BR Bungalow + Heart of EAST!,5432772,Ashley,,78702,30.256806517802598,-97.71631327876803,Entire home/apt,209,1,28,2015-10-26,2.70,1,269,POINT(-97.71631327876803 30.256806517802598)
3662216,The Aust-E: Walk to Downtown,14732769,Ric,,78702,30.257052111782464,-97.71680123794513,Entire home/apt,413,2,1,2015-03-19,0.13,11,355,POINT(-97.71680123794513 30.257052111782464)
6704541,East Side Hideaway Studio,2436512,Crystal,,78702,30.25685950784326,-97.72913803415955,Entire home/apt,75,1,31,2015-10-28,6.60,8,280,POINT(-97.72913803415955 30.25685950784326)
337414,"cute, central eastside bungalow!",1714815,Veronica,,78702,30.26795365758564,-97.71195093968356,Private room,115,1,13,2015-10-16,0.40,1,365,POINT(-97.71195093968356 30.26795365758564)
6251,Beautiful 1200 SQFT East Side Loft!,13096,Frederick,,78702,30.25691287908923,-97.71965876192625,Entire home/apt,150,2,101,2015-10-26,1.28,1,348,POINT(-97.71965876192625 30.25691287908923)
5785387,Cute Shabby Chic Room in E. Austin,6291345,Beth,,78702,30.280555408344156,-97.70638924599011,Private room,49,1,3,2015-11-02,3,1,339,POINT(-97.70638924599011 30.280555408344156)
4088930,Rooms in Hip East Austin Home,1873684,Merita,,78702,30.26451410132067,-97.70539773945619,Private room,100,1,21,2015-09-11,1.63,2,356,POINT(-97.70539773945619 30.26451410132067)
1732132,Private Cottage East of Downtown,9125722,Robert,,78702,30.25836955865786,-97.7236904287328,Entire home/apt,80,1,118,2015-11-04,4.69,2,343,POINT(-97.7236904287328 30.25836955865786)
6301697,East Austin Modern—Walk and Bus!,2872072,Rachel,,78702,30.262522173361187,-97.71481017132994,Entire home/apt,175,2,16,2015-11-06,2.87,1,149,POINT(-97.71481017132994 30.262522173361187)
1013629,Eastside Private Room & Bath + Bike,5575763,Yvonne,,78702,30.25928916643913,-97.71144651508982,Entire home/apt,99,2,53,2015-10-27,6.49,1,355,POINT(-97.71144651508982 30.25928916643913)
5438680,East Austin between BBQ and Brewery,12619856,Annie,,78702,30.26023506853649,-97.71319761184061,Entire home/apt,175,2,17,2015-10-25,2.20,1,320,POINT(-97.71319761184061 30.26023506853649)
5290632,Private Guest House,2224390,Allegra,,78702,30.263296915371825,-97.71426192781097,Entire home/apt,85,1,20,2015-10-26,2.32,1,353,POINT(-97.71426192781097 30.263296915371825)
4749486,'Treehouse' Apt. Above a House 1/1,21565738,Alan,,78702,30.253796364680596,-97.72145559304691,Entire home/apt,129,2,8,2015-10-19,0.77,4,310,POINT(-97.72145559304691 30.253796364680596)
1725642,Furnished UT Grad East Side Room,9095057,Jean,,78702,30.277919011276932,-97.70119967802395,Private room,56,1,27,2015-08-21,1.35,3,234,POINT(-97.70119967802395 30.277919011276932)
5601570,Queen Suite with Private Entrance,3712351,Ben,,78702,30.253745344682066,-97.72446956869982,Entire home/apt,89,1,30,2015-11-06,4.59,1,66,POINT(-97.72446956869982 30.253745344682066)
959733,"Cozy, fun home, near downtown & UT",2598330,Julia & Tom,,78702,30.27922914917855,-97.70629605557286,Private room,245,1,28,2014-11-23,0.87,2,127,POINT(-97.70629605557286 30.27922914917855)
2406039,Cozy Bedroom in the Heart of Austin,935407,Carrie,,78702,30.25297736606535,-97.71300511008049,Private room,55,1,57,2015-11-05,2.82,14,362,POINT(-97.71300511008049 30.25297736606535)
666591,Couch in modern loft on E 6th,3370525,Gwendoline,,78702,30.26146601091465,-97.7202894406248,Shared room,150,4,2,2015-03-20,0.06,1,365,POINT(-97.7202894406248 30.26146601091465)
6066617,Private Master Suite with king bed,1863720,Chloe,,78702,30.265513899059176,-97.70539251593829,Private room,115,1,0,,,1,364,POINT(-97.70539251593829 30.265513899059176)
2305031,Bedroom in Bungalow,7883934,Lauren,,78702,30.27437285603491,-97.70370684393238,Private room,85,1,6,2015-10-12,0.30,2,10,POINT(-97.70370684393238 30.27437285603491)
929824,Eastside Bungalow,5006985,Jeff,,78702,30.256087320675128,-97.72131085057056,Entire home/apt,100,2,42,2015-11-02,1.30,2,304,POINT(-97.72131085057056 30.256087320675128)
296286,Charming Apartment-BEST LOCATION! A,11349,Alexandria,,78702,30.264363783436306,-97.72853340932961,Entire home/apt,120,2,220,2015-10-29,4.70,4,311,POINT(-97.72853340932961 30.264363783436306)
2243059,Charming East Austin Bungalow,11263898,Rachel,,78702,30.278726250995227,-97.71619018525936,Private room,80,2,9,2015-10-26,0.45,2,356,POINT(-97.71619018525936 30.278726250995227)
5288423,"Walk Downtown, Hip Eastside",4147674,Jessica,,78702,30.25745588122612,-97.72312512095635,Entire home/apt,200,2,16,2015-09-21,1.90,1,340,POINT(-97.72312512095635 30.25745588122612)
5632771,RV/Camper Space avail for SXSW,394093,Cj,,78702,30.276233943332933,-97.70481563829723,Shared room,200,1,0,,,1,365,POINT(-97.70481563829723 30.276233943332933)
6003559,"Cute Room, Sweet East Austin House",12766229,Winnie,,78702,30.255087260074227,-97.71048812896802,Private room,75,2,4,2015-11-02,4,1,148,POINT(-97.71048812896802 30.255087260074227)
141550,"Sweet, Sexy Studio in the '02",688306,Fiona,,78702,30.25581961280061,-97.72709090146905,Entire home/apt,107,1,122,2015-10-17,2.41,1,325,POINT(-97.72709090146905 30.25581961280061)
1984800,Beautiful Eastside Garden Room,4759667,Sara And Marcos,,78702,30.271669049327137,-97.71659078731776,Private room,55,2,19,2015-06-14,0.94,1,58,POINT(-97.71659078731776 30.271669049327137)
5895805,Backyard camping. Tent available!,9148967,Ryan,,78702,30.265087196334964,-97.70639469924912,Private room,30,1,1,2015-10-12,1,2,357,POINT(-97.70639469924912 30.265087196334964)
755676,Tree House in East Austin!,422239,Cristina,,78702,30.25619788663861,-97.72457198811699,Entire home/apt,79,2,81,2015-10-22,2.47,3,304,POINT(-97.72457198811699 30.25619788663861)
1741604,Cielo Room: 2nd story apartment,9168485,Ginger,,78702,30.257485763642432,-97.72769558470668,Entire home/apt,83,2,121,2015-11-02,4.87,1,306,POINT(-97.72769558470668 30.257485763642432)
4151784,Private Room (East Downtown),17840813,Vanessa,,78702,30.258650198259076,-97.73250424057106,Private room,165,2,22,2015-10-27,1.72,1,137,POINT(-97.73250424057106 30.258650198259076)
1769638,East Downtown Getaway on the Trail!,9296990,Ben And Chelsea,,78702,30.251036405630813,-97.71811535287382,Entire home/apt,109,1,49,2015-11-05,2.30,1,330,POINT(-97.71811535287382 30.251036405630813)
5446350,"SXSW 2 Bed 1.5 Bath, House East ATX",20529757,Berkeley,,78702,30.267358541286953,-97.7044622031322,Private room,600,1,0,,,1,230,POINT(-97.7044622031322 30.267358541286953)
947423,East DT Austin home for SXSW!!,5134988,Ben,,78702,30.25976900572885,-97.6971266225695,Private room,250,3,0,,,1,365,POINT(-97.6971266225695 30.25976900572885)
349447,"Eastside Cabana - Near UT,Downtown ",1770424,Jason,,78702,30.278745658687924,-97.72359170326176,Entire home/apt,125,1,153,2015-10-18,3.45,3,343,POINT(-97.72359170326176 30.278745658687924)
4174180,Smack Dab in Austin East & Downtown,2064443,Sarah,,78702,30.25805035081399,-97.72995399712953,Entire home/apt,115,2,57,2015-11-05,4.46,1,332,POINT(-97.72995399712953 30.25805035081399)
